location,date,phq_attendance_community_hospitality_stats_sum,phq_attendance_conferences_hospitality_stats_sum,phq_attendance_expos_hospitality_stats_sum,phq_attendance_sports_hospitality_stats_sum,phq_impact_academic_exam_stats_sum,phq_impact_academic_holiday_stats_sum,phq_impact_observances_hospitality_stats_sum,phq_impact_public_holidays_hospitality_stats_sum,phq_impact_severe_weather_cold_wave_retail_stats_max,phq_impact_severe_weather_cold_wave_storm_retail_stats_max,phq_attendance_school_holidays_stats_sum,phq_attendance_festivals_hospitality_stats_sum,phq_impact_severe_weather_heat_wave_retail_stats_max,phq_impact_severe_weather_tornado_retail_stats_max,phq_attendance_concerts_hospitality_stats_sum,phq_attendance_performing_arts_hospitality_stats_sum,phq_impact_school_holidays_stats_sum,phq_impact_severe_weather_flood_retail_stats_max,phq_impact_severe_weather_thunderstorm_retail_stats_max
store_0,2018-05-13,10000.0,0.0,0.0,6825,78.0,68.0,90,0,0.0,0,,,,,,,,,
store_0,2018-05-14,1300.0,0.0,0.0,0,146.0,68.0,28,0,0.0,0,,,,,,,,,
store_0,2018-05-15,0.0,0.0,0.0,0,146.0,135.0,25,0,0.0,0,,,,,,,,,
store_0,2018-05-16,0.0,0.0,250.0,0,68.0,213.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-17,0.0,0.0,1000.0,0,68.0,213.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-18,200.0,0.0,5000.0,0,360.0,213.0,65,0,0.0,0,,,,,,,,,
store_0,2018-05-19,4000.0,0.0,5429.0,0,360.0,213.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-20,10000.0,0.0,3607.0,0,360.0,213.0,70,0,0.0,0,,,,,,,,,
store_0,2018-05-21,1300.0,0.0,2381.0,0,360.0,213.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-22,0.0,0.0,2381.0,0,292.0,281.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-23,0.0,0.0,2381.0,0,292.0,281.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-24,200.0,0.0,239.0,0,292.0,281.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-25,4000.0,0.0,0.0,0,0.0,573.0,65,7,0.0,0,,,,,,,,,
store_0,2018-05-26,10000.0,0.0,0.0,0,0.0,573.0,0,7,0.0,0,,,,,,,,,
store_0,2018-05-27,1300.0,0.0,0.0,0,0.0,573.0,0,36,0.0,0,,,,,,,,,
store_0,2018-05-28,0.0,0.0,343.0,0,0.0,573.0,0,90,0.0,0,,,,,,,,,
store_0,2018-05-29,0.0,0.0,1370.0,0,0.0,573.0,65,13,0.0,0,,,,,,,,,
store_0,2018-05-30,0.0,0.0,6850.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-31,200.0,0.0,6850.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-01,4000.0,0.0,8220.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-02,10000.0,0.0,1233.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-03,1500.0,0.0,84.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-04,4200.0,0.0,334.0,2526,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-05,14200.0,0.0,1667.0,7215,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-06,15300.0,0.0,1667.0,4486,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-07,11300.0,0.0,1667.0,5600,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-08,1300.0,0.0,251.0,1960,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-09,0.0,0.0,1716.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-10,200.0,0.0,11488.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-11,4200.0,0.0,11869.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-12,14200.0,0.0,16449.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-13,15300.0,0.0,8301.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-14,11300.0,0.0,5977.0,0,0.0,573.0,74,0,0.0,0,,,,,,,,,
store_0,2018-06-15,1300.0,0.0,860.0,0,0.0,573.0,4,0,0.0,0,,,,,,,,,
store_0,2018-06-16,0.0,0.0,0.0,0,0.0,573.0,4,0,0.0,0,,,,,,,,,
store_0,2018-06-17,400.0,0.0,0.0,0,0.0,573.0,90,0,0.0,0,,,,,,,,,
store_0,2018-06-18,8200.0,0.0,0.0,0,0.0,573.0,28,3,0.0,0,,,,,,,,,
store_0,2018-06-19,24200.0,0.0,0.0,0,0.0,573.0,25,70,0.0,0,,,,,,,,,
store_0,2018-06-20,16990.0,0.0,0.0,0,0.0,573.0,0,39,0.0,0,,,,,,,,,
store_0,2018-06-21,19100.0,0.0,0.0,0,0.0,573.0,0,2,0.0,0,,,,,,,,,
store_0,2018-06-22,20800.0,0.0,0.0,0,0.0,573.0,0,2,0.0,0,,,,,,,,,
store_0,2018-06-23,2535.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-24,400.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-25,8200.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-26,24200.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-27,16600.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-28,11300.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-29,1300.0,0.0,1589.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-06-30,0.0,0.0,10588.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-01,400.0,0.0,10588.0,0,0.0,573.0,0,4,0.0,0,,,,,,,,,
store_0,2018-07-02,8200.0,0.0,8824.0,0,0.0,573.0,0,31,0.0,0,,,,,,,,,
store_0,2018-07-03,24200.0,0.0,883.0,0,0.0,573.0,0,40,0.0,0,,,,,,,,,
store_0,2018-07-04,16600.0,0.0,0.0,0,0.0,573.0,0,90,0.0,0,,,,,,,,,
store_0,2018-07-05,11300.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-06,1500.0,0.0,0.0,6825,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-07,4000.0,0.0,0.0,19500,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-08,10600.0,0.0,0.0,6825,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-09,13500.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-10,34200.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-11,17900.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-12,11300.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-13,1300.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-14,0.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-15,600.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-16,12200.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-17,34200.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-18,17900.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-19,11300.0,0.0,0.0,1960,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-20,1300.0,0.0,0.0,5600,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-21,0.0,0.0,520.0,1960,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-22,600.0,0.0,3204.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-23,12200.0,0.0,4389.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-24,34200.0,0.0,4656.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-25,17900.0,0.0,4221.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-26,11300.0,0.0,3074.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-27,1300.0,0.0,7136.0,0,0.0,573.0,65,0,0.0,0,,,,,,,,,
store_0,2018-07-28,0.0,0.0,5321.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-29,600.0,0.0,5000.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-30,12200.0,0.0,750.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-07-31,34200.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-01,17900.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-02,11300.0,0.0,0.0,1960,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-03,1300.0,0.0,0.0,7560,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-04,0.0,0.0,379.0,7560,0.0,573.0,70,0,0.0,0,,,,,,,,,
store_0,2018-08-05,600.0,0.0,2295.0,6331,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-06,12200.0,0.0,3301.0,12488,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-07,34200.0,0.0,3301.0,4371,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-08,17900.0,851.0,1831.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-09,11300.0,2150.0,251.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-10,1300.0,2150.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-11,0.0,5000.0,858.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-12,600.0,5000.0,5714.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-13,12200.0,750.0,4762.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-14,34200.0,0.0,4762.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-15,17900.0,0.0,4762.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-16,11300.0,0.0,477.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-17,1300.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-18,0.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-19,600.0,0.0,3000.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-20,12200.0,0.0,20000.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-21,34200.0,0.0,2000.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-22,17900.0,0.0,0.0,0,0.0,573.0,70,0,0.0,0,,,,,,,,,
store_0,2018-08-23,11500.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-24,5300.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-25,10000.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-26,1900.0,0.0,0.0,0,0.0,573.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-27,12200.0,0.0,0.0,0,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-28,34200.0,0.0,0.0,0,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-29,17900.0,0.0,0.0,0,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-30,11300.0,0.0,0.0,0,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-08-31,1300.0,0.0,0.0,0,0.0,146.0,0,7,0.0,0,,,,,,,,,
store_0,2018-09-01,0.0,0.0,0.0,0,0.0,146.0,0,7,0.0,0,,,,,,,,,
store_0,2018-09-02,600.0,0.0,0.0,0,0.0,146.0,70,36,0.0,0,,,,,,,,,
store_0,2018-09-03,12200.0,0.0,0.0,0,0.0,146.0,0,90,0.0,0,,,,,,,,,
store_0,2018-09-04,34200.0,0.0,0.0,0,0.0,68.0,0,13,0.0,0,,,,,,,,,
store_0,2018-09-05,17900.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-06,11300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-07,1300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-08,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-09,600.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-10,12200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-11,34000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-12,13900.0,0.0,750.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-13,1300.0,0.0,5000.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-14,0.0,0.0,1824.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-15,0.0,0.0,8824.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-16,200.0,0.0,8824.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-17,4000.0,0.0,7353.0,0,0.0,0.0,65,0,0.0,0,,,,,,,,,
store_0,2018-09-18,10200.0,0.0,736.0,6193,0.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2018-09-19,5300.0,0.0,0.0,17692,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-20,10000.0,0.0,0.0,6193,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-21,1300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-22,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-23,0.0,0.0,0.0,6193,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-24,0.0,0.0,108.0,17692,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-25,200.0,0.0,429.0,12208,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-26,4000.0,0.0,2143.0,17184,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-09-27,10000.0,0.0,2143.0,6015,0.0,0.0,4,0,0.0,0,,,,,,,,,
store_0,2018-09-28,1300.0,0.0,5572.0,0,0.0,0.0,4,0,0.0,0,,,,,,,,,
store_0,2018-09-29,0.0,0.0,22572.0,0,0.0,0.0,4,0,0.0,0,,,,,,,,,
store_0,2018-09-30,0.0,0.0,7122.0,0,0.0,0.0,90,0,0.0,0,,,,,,,,,
store_0,2018-10-01,0.0,0.0,17386.0,0,0.0,0.0,28,0,0.0,0,,,,,,,,,
store_0,2018-10-02,200.0,0.0,3874.0,0,0.0,0.0,25,0,0.0,0,,,,,,,,,
store_0,2018-10-03,4000.0,0.0,8696.0,5991,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-04,10200.0,0.0,43478.0,23942,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-05,5300.0,0.0,52174.0,25491,0.0,0.0,0,14,0.0,0,,,,,,,,,
store_0,2018-10-06,10000.0,0.0,52258.0,6825,0.0,78.0,0,36,0.0,0,,,,,,,,,
store_0,2018-10-07,1300.0,0.0,52508.0,6825,0.0,78.0,0,94,0.0,0,,,,,,,,,
store_0,2018-10-08,0.0,0.0,9494.0,19500,0.0,78.0,0,320,0.0,0,,,,,,,,,
store_0,2018-10-09,200.0,0.0,2417.0,6825,0.0,0.0,0,50,0.0,0,,,,,,,,,
store_0,2018-10-10,4200.0,0.0,6667.0,5952,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-11,14000.0,0.0,751.0,23829,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-12,11300.0,0.0,375.0,31432,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-13,1300.0,0.0,2500.0,23910,0.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2018-10-14,0.0,0.0,2500.0,5980,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-15,0.0,0.0,250.0,6038,0.0,0.0,65,0,0.0,0,,,,,,,,,
store_0,2018-10-16,0.0,0.0,0.0,23639,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-17,0.0,0.0,0.0,24287,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-18,0.0,0.0,0.0,6388,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-19,0.0,0.0,0.0,6800,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-20,0.0,0.0,0.0,25519,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-21,0.0,4081.0,0.0,24204,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-22,0.0,10320.0,0.0,12048,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-23,0.0,10320.0,55.0,17016,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-24,0.0,24000.0,218.0,5956,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-25,0.0,24000.0,1087.0,6935,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-26,200.0,24000.0,1304.0,21772,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-27,4000.0,24000.0,1614.0,12535,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-28,10000.0,3600.0,3497.0,8688,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-29,1300.0,0.0,2437.0,19221,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-30,0.0,0.0,4325.0,13132,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-10-31,0.0,0.0,2778.0,18295,0.0,0.0,90,0,0.0,0,,,,,,,,,
store_0,2018-11-01,0.0,0.0,391.0,6404,0.0,0.0,69,0,0.0,0,,,,,,,,,
store_0,2018-11-02,0.0,0.0,1500.0,6825,0.0,0.0,69,0,0.0,0,,,,,,,,,
store_0,2018-11-03,0.0,0.0,10000.0,25417,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-11-04,0.0,0.0,10000.0,30664,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-11-05,200.0,0.0,1000.0,31829,0.0,0.0,0,6,0.0,0,,,,,,,,,
store_0,2018-11-06,4000.0,0.0,114.0,24363,0.0,0.0,0,140,0.0,0,,,,,,,,,
store_0,2018-11-07,10000.0,0.0,455.0,6100,0.0,0.0,70,78,0.0,0,,,,,,,,,
store_0,2018-11-08,1300.0,0.0,2273.0,0,0.0,0.0,4,4,0.0,0,,,,,,,,,
store_0,2018-11-09,200.0,0.0,2727.0,0,0.0,0.0,4,11,23.0,0,,,,,,,,,
store_0,2018-11-10,4000.0,0.0,2605.0,3853,0.0,0.0,4,7,43.0,0,,,,,,,,,
store_0,2018-11-11,10000.0,1275.0,13885.0,16992,0.0,0.0,90,126,65.0,0,,,,,,,,,
store_0,2018-11-12,1300.0,3225.0,16152.0,25905,0.0,0.0,28,95,30.0,0,,,,,,,,,
store_0,2018-11-13,0.0,3225.0,7972.0,9067,0.0,0.0,25,13,18.0,0,,,,,,,,,
store_0,2018-11-14,0.0,7500.0,1098.0,5046,0.0,0.0,0,0,34.0,16,,,,,,,,,
store_0,2018-11-15,0.0,7500.0,464.0,18236,0.0,0.0,0,0,65.0,80,,,,,,,,,
store_0,2018-11-16,0.0,1125.0,2318.0,22258,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-11-17,0.0,0.0,2318.0,21825,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-11-18,0.0,0.0,2318.0,12278,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-11-19,0.0,0.0,348.0,24006,0.0,0.0,0,18,0.0,0,,,,,,,,,
store_0,2018-11-20,0.0,0.0,0.0,31841,0.0,0.0,0,18,0.0,0,,,,,,,,,
store_0,2018-11-21,0.0,0.0,473.0,24232,0.0,213.0,70,49,0.0,0,,,,,,,,,
store_0,2018-11-22,0.0,0.0,1891.0,12686,0.0,573.0,36,90,0.0,0,,,,,,,,,
store_0,2018-11-23,0.0,0.0,9455.0,28278,0.0,573.0,90,0,0.0,0,,,,,,,,,
store_0,2018-11-24,0.0,0.0,9455.0,33287,0.0,573.0,1,0,0.0,0,,,,,,,,,
store_0,2018-11-25,0.0,0.0,9455.0,15179,0.0,573.0,4,0,0.0,0,,,,,,,,,
store_0,2018-11-26,520.0,0.0,7879.0,16709,0.0,0.0,90,0,0.0,0,,,,,,,,,
store_0,2018-11-27,10383.0,0.0,7993.0,5849,0.0,0.0,55,0,0.0,0,,,,,,,,,
store_0,2018-11-28,25957.0,0.0,9641.0,0,0.0,0.0,5,0,0.0,0,,,,,,,,,
store_0,2018-11-29,17457.0,0.0,8680.0,0,0.0,0.0,5,0,0.0,0,,,,,,,,,
store_0,2018-11-30,24147.0,0.0,28848.0,6935,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-01,37936.0,1621.0,26531.0,25925,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-02,31247.0,4100.0,26121.0,31203,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-03,17457.0,4100.0,3919.0,28528,0.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2018-12-04,20157.0,9533.0,0.0,15303,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-05,29957.0,9533.0,0.0,2975,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-06,27257.0,9533.0,0.0,1960,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-07,21247.0,1430.0,0.0,17678,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-08,23936.0,0.0,0.0,47536,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-09,19947.0,0.0,0.0,43703,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-10,15957.0,0.0,0.0,11070,68.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-11,15957.0,0.0,0.0,0,68.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-12,15957.0,0.0,0.0,0,68.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2018-12-13,15957.0,0.0,0.0,6105,68.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2018-12-14,19947.0,0.0,0.0,24266,68.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-15,23936.0,0.0,0.0,31786,284.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-16,19947.0,0.0,0.0,27712,284.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-17,16157.0,0.0,0.0,21556,438.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-18,19957.0,0.0,0.0,26808,438.0,67.0,70,0,0.0,0,,,,,,,,,
store_0,2018-12-19,25957.0,0.0,0.0,16319,438.0,67.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-20,17257.0,0.0,0.0,26490,438.0,67.0,0,0,0.0,0,,,,,,,,,
store_0,2018-12-21,19947.0,0.0,0.0,31625,370.0,135.0,0,10,0.0,0,,,,,,,,,
store_0,2018-12-22,23936.0,0.0,0.0,28836,0.0,573.0,0,10,0.0,0,,,,,,,,,
store_0,2018-12-23,19947.0,0.0,0.0,23125,0.0,573.0,4,39,0.0,0,,,,,,,,,
store_0,2018-12-24,15957.0,0.0,0.0,9599,0.0,573.0,90,99,0.0,0,,,,,,,,,
store_0,2018-12-25,15957.0,0.0,0.0,16731,0.0,573.0,55,243,0.0,0,,,,,,,,,
store_0,2018-12-26,15957.0,0.0,0.0,35709,0.0,573.0,5,80,0.0,0,,,,,,,,,
store_0,2018-12-27,15957.0,0.0,0.0,28299,0.0,573.0,5,6,0.0,0,,,,,,,,,
store_0,2018-12-28,19947.0,0.0,0.0,6303,0.0,573.0,0,7,0.0,0,,,,,,,,,
store_0,2018-12-29,23936.0,0.0,0.0,0,0.0,573.0,0,3,0.0,0,,,,,,,,,
store_0,2018-12-30,19947.0,0.0,0.0,1960,0.0,573.0,4,3,0.0,0,,,,,,,,,
store_0,2018-12-31,15957.0,0.0,0.0,5600,0.0,573.0,90,3,0.0,0,,,,,,,,,
store_0,2019-01-01,15957.0,0.0,0.0,8263,0.0,573.0,55,90,0.0,0,,,,,,,,,
store_0,2019-01-02,15957.0,0.0,0.0,18006,0.0,357.0,5,2,0.0,0,,,,,,,,,
store_0,2019-01-03,15957.0,0.0,0.0,13128,0.0,357.0,5,2,0.0,0,,,,,,,,,
store_0,2019-01-04,19947.0,0.0,0.0,26325,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2019-01-05,23936.0,0.0,428.0,33150,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2019-01-06,19947.0,0.0,2850.0,26325,0.0,357.0,4,0,0.0,0,,,,,,,,,
store_0,2019-01-07,15957.0,0.0,2375.0,6825,0.0,357.0,90,0,0.0,0,,,,,,,,,
store_0,2019-01-08,2075.0,0.0,2375.0,0,0.0,357.0,55,0,0.0,0,,,,,,,,,
store_0,2019-01-09,0.0,0.0,238.0,6279,0.0,357.0,5,0,0.0,0,,,,,,,,,
store_0,2019-01-10,0.0,0.0,0.0,24873,0.0,357.0,5,0,0.0,0,,,,,,,,,
store_0,2019-01-11,0.0,0.0,0.0,26091,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2019-01-12,0.0,0.0,1941.0,13444,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2019-01-13,0.0,0.0,12938.0,18596,0.0,357.0,4,0,0.0,0,,,,,,,,,
store_0,2019-01-14,0.0,0.0,10781.0,12682,0.0,357.0,90,0,0.0,0,,,,,,,,,
store_0,2019-01-15,0.0,0.0,11052.0,17636,0.0,357.0,55,0,0.0,0,,,,,,,,,
store_0,2019-01-16,0.0,0.0,2161.0,12275,0.0,357.0,5,0,0.0,0,,,,,,,,,
store_0,2019-01-17,0.0,0.0,5405.0,19394,0.0,357.0,5,0,0.0,0,,,,,,,,,
store_0,2019-01-18,0.0,733.0,6486.0,11702,0.0,357.0,0,7,0.0,0,,,,,,,,,
store_0,2019-01-19,0.0,1853.0,2541.0,1960,0.0,357.0,0,7,0.0,0,,,,,,,,,
