place_id,name,type,parent_place_id,parent_name,parent_type
4140963,Washington D.C.,admin:city:major,4138106,District of Columbia,region
5151374,Crawford County,county,5165418,Ohio,region
4882529,Wright County,county,4862182,Iowa,region
4183415,Bleckley County,county,4197000,Georgia,region
5469835,Grant County,county,5481136,New Mexico,region
4381646,Clinton County,county,4398678,Missouri,region
4072098,Lee County,county,4829764,Alabama,region
4887163,Champaign County,county,4896861,Illinois,region
4375346,Audrain County,county,4398678,Missouri,region
5847795,Kalawao County,county,5855797,Hawaii,region
4338356,Rapides Parish,county,4331987,Louisiana,region
5835308,Platte County,county,5843591,Wyoming,region
4734150,Starr County,county,4736286,Texas,region
4683477,Coryell County,county,4736286,Texas,region
5833446,Niobrara County,county,5843591,Wyoming,region
5766096,Jones County,county,5769223,South Dakota,region
5200448,McKean County,county,6254927,Pennsylvania,region
5769778,Todd County,county,5769223,South Dakota,region
4937280,Franklin County,county,6254926,Massachusetts,region
5539784,Grand County,county,5549030,Utah,region
5489698,San Juan County,county,5481136,New Mexico,region
4820055,Ritchie County,county,4826850,West Virginia,region
4275111,Marshall County,county,4273857,Kansas,region
5842257,Washakie County,county,5843591,Wyoming,region
5689375,Grant County,county,5690763,North Dakota,region
4277972,Reno County,county,4273857,Kansas,region
5759046,Wallowa County,county,5744337,Oregon,region
4069696,Jefferson County,county,4829764,Alabama,region
4413583,Warren County,county,4398678,Missouri,region
4226924,Towns County,county,4197000,Georgia,region
5514990,White Pine County,county,5509151,Nevada,region
4117774,Lafayette County,county,4099753,Arkansas,region
4185202,Bulloch County,county,4197000,Georgia,region
4865506,Louisa County,county,4862182,Iowa,region
4901730,McLean County,county,4896861,Illinois,region
4859624,Hamilton County,county,4862182,Iowa,region
5143268,Warren County,county,5128638,State of New York,region
4252486,Washington County,county,4896861,Illinois,region
4397100,Maries County,county,4398678,Missouri,region
4998535,Lake County,county,5001836,Michigan,region
5068853,Gage County,county,5073708,Nebraska,region
5530333,Schleicher County,county,4736286,Texas,region
5038801,Murray County,county,5037779,Minnesota,region
4862494,Jefferson County,county,4862182,Iowa,region
4703256,Kimble County,county,4736286,Texas,region
4274536,Linn County,county,4273857,Kansas,region
5232511,Union County,county,5769223,South Dakota,region
4223848,Spalding County,county,4197000,Georgia,region
4243719,Macon County,county,4896861,Illinois,region
4288063,Clinton County,county,6254925,Kentucky,region
4362716,Montgomery County,county,4361885,Maryland,region
4293245,Graves County,county,6254925,Kentucky,region
5076351,Rock County,county,5073708,Nebraska,region
4901622,McDonough County,county,4896861,Illinois,region
5763333,Campbell County,county,5769223,South Dakota,region
4759449,Floyd County,county,6254928,Virginia,region
4741939,Willacy County,county,4736286,Texas,region
4857806,Fremont County,county,4862182,Iowa,region
4804155,Doddridge County,county,4826850,West Virginia,region
4419012,Bolivar County,county,4436296,Mississippi,region
4746270,Bedford County,county,6254928,Virginia,region
4777756,Page County,county,6254928,Virginia,region
4861232,Howard County,county,4862182,Iowa,region
4642752,Morgan County,county,4662168,Tennessee,region
4154550,Escambia County,county,4155751,Florida,region
5254832,Grant County,county,5279468,Wisconsin,region
4400561,Newton County,county,4398678,Missouri,region
4851093,Cerro Gordo County,county,4862182,Iowa,region
5527746,Oldham County,county,4736286,Texas,region
4985760,Berrien County,county,5001836,Michigan,region
5212772,Snyder County,county,6254927,Pennsylvania,region
5596986,Jefferson County,county,5596512,Idaho,region
5251439,Eau Claire County,county,5279468,Wisconsin,region
5674655,Roosevelt County,county,5667009,Montana,region
4710698,Menard County,county,4736286,Texas,region
5350964,Fresno County,county,5332921,California,region
4624666,Gibson County,county,4662168,Tennessee,region
4176559,Volusia County,county,4155751,Florida,region
5411026,Yuba County,county,5332921,California,region
4768515,Lancaster County,county,6254928,Virginia,region
4537472,Garfield County,county,4544379,Oklahoma,region
5028232,Goodhue County,county,5037779,Minnesota,region
4180872,Baldwin County,county,4197000,Georgia,region
4694710,Grayson County,county,4736286,Texas,region
5690889,Oliver County,county,5690763,North Dakota,region
4255024,Brown County,county,4921868,Indiana,region
4202638,Jasper County,county,4197000,Georgia,region
4294546,Henry County,county,6254925,Kentucky,region
4938757,Hampshire County,county,6254926,Massachusetts,region
4334734,Natchitoches Parish,county,4331987,Louisiana,region
4099869,Ashley County,county,4099753,Arkansas,region
5182829,Cambria County,county,6254927,Pennsylvania,region
4522889,Ross County,county,5165418,Ohio,region
5546669,Sevier County,county,5549030,Utah,region
5810608,Skagit County,county,5815135,Washington,region
4394055,Lafayette County,county,4398678,Missouri,region
5677503,Sheridan County,county,5667009,Montana,region
4614441,Cocke County,county,4662168,Tennessee,region
5243051,Windham County,county,5242283,Vermont,region
4231029,Wilkes County,county,4197000,Georgia,region
5175898,Wayne County,county,5165418,Ohio,region
4664489,Van Buren County,county,4662168,Tennessee,region
4742425,Wilson County,county,4736286,Texas,region
4193705,Evans County,county,4197000,Georgia,region
4755865,Dickenson County,county,6254928,Virginia,region
5038318,Morrison County,county,5037779,Minnesota,region
4211691,Murray County,county,4197000,Georgia,region
5043502,Rock County,county,5037779,Minnesota,region
4533932,Comanche County,county,4544379,Oklahoma,region
5525637,Lynn County,county,4736286,Texas,region
4287837,Clark County,county,6254925,Kentucky,region
5446023,Morton County,county,4273857,Kansas,region
4673310,Bell County,county,4736286,Texas,region
5730293,Harney County,county,5744337,Oregon,region
5228654,Hughes County,county,5769223,South Dakota,region
5470197,Guadalupe County,county,5481136,New Mexico,region
5651735,Fergus County,county,5667009,Montana,region
5059489,Griggs County,county,5690763,North Dakota,region
5061439,Sargent County,county,5690763,North Dakota,region
4056592,Conecuh County,county,4829764,Alabama,region
5647905,Dawson County,county,5667009,Montana,region
4313865,Wolfe County,county,6254925,Kentucky,region
5445544,Hamilton County,county,4273857,Kansas,region
4688864,Ellis County,county,4736286,Texas,region
5363385,Kings County,county,5332921,California,region
5687646,Adams County,county,5690763,North Dakota,region
5227372,Douglas County,county,5769223,South Dakota,region
4276164,Ness County,county,4273857,Kansas,region
5201756,Montgomery County,county,6254927,Pennsylvania,region
4275635,Mitchell County,county,4273857,Kansas,region
5101160,Middlesex County,county,5101760,New Jersey,region
5048696,Steele County,county,5037779,Minnesota,region
4184557,Brooks County,county,4197000,Georgia,region
4702669,Karnes County,county,4736286,Texas,region
5232458,Turner County,county,5769223,South Dakota,region
4928215,Whitley County,county,4921868,Indiana,region
4849935,Butler County,county,4862182,Iowa,region
5230591,Potter County,county,5769223,South Dakota,region
4496539,Vance County,county,4482348,North Carolina,region
5004681,Ottawa County,county,5001836,Michigan,region
4574328,Charleston County,county,4597040,South Carolina,region
4357407,Harford County,county,4361885,Maryland,region
5162679,Mercer County,county,5165418,Ohio,region
4743865,Accomack County,county,6254928,Virginia,region
4452290,Alamance County,county,4482348,North Carolina,region
5800813,Lewis County,county,5815135,Washington,region
4617654,Decatur County,county,4662168,Tennessee,region
4470002,Harnett County,county,4482348,North Carolina,region
4602643,Anderson County,county,4662168,Tennessee,region
4825733,Upshur County,county,4826850,West Virginia,region
4961900,Cumberland County,county,4971068,Maine,region
5877533,Wade Hampton Census Area,county,5879092,Alaska,region
5585826,Bingham County,county,5596512,Idaho,region
5008950,Sanilac County,county,5001836,Michigan,region
4752215,City of Chesapeake,county,6254928,Virginia,region
4343280,Tensas Parish,county,4331987,Louisiana,region
5741531,Morrow County,county,5744337,Oregon,region
5036797,Martin County,county,5037779,Minnesota,region
4682626,Colorado County,county,4736286,Texas,region
5846893,Haines Borough,county,5879092,Alaska,region
4762757,Halifax County,county,6254928,Virginia,region
4279478,Smith County,county,4273857,Kansas,region
5066605,Custer County,county,5073708,Nebraska,region
4849598,Buchanan County,county,4862182,Iowa,region
4115406,Hot Spring County,county,4099753,Arkansas,region
5359067,Imperial County,county,5332921,California,region
4339354,Sabine Parish,county,4331987,Louisiana,region
4826596,Wayne County,county,4826850,West Virginia,region
4927243,Tipton County,county,4921868,Indiana,region
5445570,Haskell County,county,4273857,Kansas,region
5280351,Hancock County,county,4826850,West Virginia,region
5583743,Adams County,county,5596512,Idaho,region
5446561,Stanton County,county,4273857,Kansas,region
4739167,Victoria County,county,4736286,Texas,region
5261856,Marinette County,county,5279468,Wisconsin,region
4871894,Pottawattamie County,county,4862182,Iowa,region
4767790,King William County,county,6254928,Virginia,region
4130562,Sevier County,county,4099753,Arkansas,region
4713849,Navarro County,county,4736286,Texas,region
4441053,Pike County,county,4436296,Mississippi,region
4819197,Putnam County,county,4826850,West Virginia,region
4994374,Grand Traverse County,county,5001836,Michigan,region
5686294,Wibaux County,county,5667009,Montana,region
4303164,Oldham County,county,6254925,Kentucky,region
5156615,Guernsey County,county,5165418,Ohio,region
4452391,Alleghany County,county,4482348,North Carolina,region
5277858,Washburn County,county,5279468,Wisconsin,region
5734120,Josephine County,county,5744337,Oregon,region
4268899,Butler County,county,4273857,Kansas,region
4709165,Marion County,county,4736286,Texas,region
4397698,McDonald County,county,4398678,Missouri,region
5101090,Mercer County,county,5101760,New Jersey,region
5519229,Collingsworth County,county,4736286,Texas,region
4867704,Monona County,county,4862182,Iowa,region
5572575,Tehama County,county,5332921,California,region
5769386,Stanley County,county,5769223,South Dakota,region
4701084,Jim Wells County,county,4736286,Texas,region
4369894,Somerset County,county,4361885,Maryland,region
4158449,Hernando County,county,4155751,Florida,region
4106032,Cleveland County,county,4099753,Arkansas,region
4214993,Paulding County,county,4197000,Georgia,region
5516441,Armstrong County,county,4736286,Texas,region
4372777,Washington County,county,4361885,Maryland,region
5145163,Wyoming County,county,5128638,State of New York,region
5699519,Sheridan County,county,5073708,Nebraska,region
5418130,Costilla County,county,5417618,Colorado,region
4099679,Arkansas County,county,4099753,Arkansas,region
5446427,Scott County,county,4273857,Kansas,region
4470398,Haywood County,county,4482348,North Carolina,region
5866574,Kodiak Island Borough,county,5879092,Alaska,region
4594698,Saluda County,county,4597040,South Carolina,region
4682392,Coleman County,county,4736286,Texas,region
4266235,Vanderburgh County,county,4921868,Indiana,region
4505006,Adams County,county,5165418,Ohio,region
5000297,Luce County,county,5001836,Michigan,region
4468538,Graham County,county,4482348,North Carolina,region
4226051,Terrell County,county,4197000,Georgia,region
4285317,Boyle County,county,6254925,Kentucky,region
4780362,Prince Edward County,county,6254928,Virginia,region
5205669,Perry County,county,6254927,Pennsylvania,region
4918273,Boone County,county,4921868,Indiana,region
4379968,Cape Girardeau County,county,4398678,Missouri,region
4381444,Clay County,county,4398678,Missouri,region
5533109,Ward County,county,4736286,Texas,region
4191014,DeKalb County,county,4197000,Georgia,region
5816904,Albany County,county,5843591,Wyoming,region
4244065,Massac County,county,4896861,Illinois,region
5427799,Lake County,county,5417618,Colorado,region
5222961,Kent County,county,5224323,Rhode Island,region
5185032,Columbia County,county,6254927,Pennsylvania,region
5034652,Lincoln County,county,5037779,Minnesota,region
4801086,Calhoun County,county,4826850,West Virginia,region
4534416,Craig County,county,4544379,Oklahoma,region
5519868,Dallam County,county,4736286,Texas,region
4410325,Stone County,county,4398678,Missouri,region
4394029,Laclede County,county,4398678,Missouri,region
4258477,Hancock County,county,4921868,Indiana,region
5519440,Cottle County,county,4736286,Texas,region
4750738,Campbell County,county,6254928,Virginia,region
5735647,Lake County,county,5744337,Oregon,region
4621984,Fentress County,county,4662168,Tennessee,region
5532889,Val Verde County,county,4736286,Texas,region
4266588,Washington County,county,4921868,Indiana,region
4438827,Newton County,county,4436296,Mississippi,region
4642365,Monroe County,county,4662168,Tennessee,region
4682688,Comal County,county,4736286,Texas,region
5057952,Worth County,county,4398678,Missouri,region
5491395,Sierra County,county,5481136,New Mexico,region
5068649,Franklin County,county,5073708,Nebraska,region
4580988,Hampton County,county,4597040,South Carolina,region
4759468,Fluvanna County,county,6254928,Virginia,region
4152927,DeSoto County,county,4155751,Florida,region
5758120,Union County,county,5744337,Oregon,region
4447998,Tate County,county,4436296,Mississippi,region
5265726,Oneida County,county,5279468,Wisconsin,region
4184153,Brantley County,county,4197000,Georgia,region
4761280,Goochland County,county,6254928,Virginia,region
4994090,Gogebic County,county,5001836,Michigan,region
5526589,Moore County,county,4736286,Texas,region
4442070,Pontotoc County,county,4436296,Mississippi,region
5596467,Idaho County,county,5596512,Idaho,region
4685841,Delta County,county,4736286,Texas,region
5180809,Blair County,county,6254927,Pennsylvania,region
4454373,Beaufort County,county,4482348,North Carolina,region
5445955,Meade County,county,4273857,Kansas,region
5001670,Menominee County,county,5001836,Michigan,region
4900338,Logan County,county,4896861,Illinois,region
4294628,Hickman County,county,6254925,Kentucky,region
5759298,Wasco County,county,5744337,Oregon,region
5101305,Monmouth County,county,5101760,New Jersey,region
5128316,Nassau County,county,5128638,State of New York,region
4246953,Pike County,county,4896861,Illinois,region
4172139,Sarasota County,county,4155751,Florida,region
4163277,Manatee County,county,4155751,Florida,region
4683066,Cooke County,county,4736286,Texas,region
4328965,Jefferson Davis Parish,county,4331987,Louisiana,region
4586272,Marion County,county,4597040,South Carolina,region
5369578,Madera County,county,5332921,California,region
4234528,Brown County,county,4896861,Illinois,region
5014729,Wexford County,county,5001836,Michigan,region
4742850,Wood County,county,4736286,Texas,region
4053062,Calhoun County,county,4829764,Alabama,region
5874863,Southeast Fairbanks Census Area,county,5879092,Alaska,region
4199102,Haralson County,county,4197000,Georgia,region
4540759,Le Flore County,county,4544379,Oklahoma,region
5376509,Nevada County,county,5332921,California,region
5176872,Williams County,county,5165418,Ohio,region
5506935,Lander County,county,5509151,Nevada,region
4761913,Grayson County,county,6254928,Virginia,region
4072707,Limestone County,county,4829764,Alabama,region
4989135,Clinton County,county,5001836,Michigan,region
4999829,Livingston County,county,5001836,Michigan,region
4969555,Lincoln County,county,4971068,Maine,region
4105899,Clay County,county,4099753,Arkansas,region
4672172,Bandera County,county,4736286,Texas,region
5571096,Shasta County,county,5332921,California,region
4436465,Monroe County,county,4436296,Mississippi,region
5077708,Saunders County,county,5073708,Nebraska,region
5520187,Dickens County,county,4736286,Texas,region
5042066,Pope County,county,5037779,Minnesota,region
4776037,City of Newport News,county,6254928,Virginia,region
4265509,Sullivan County,county,4921868,Indiana,region
4650495,Polk County,county,4662168,Tennessee,region
5545027,Piute County,county,5549030,Utah,region
4407295,Sainte Genevieve County,county,4398678,Missouri,region
4540696,Latimer County,county,4544379,Oklahoma,region
4541067,Lincoln County,county,4544379,Oklahoma,region
4405720,Ripley County,county,4398678,Missouri,region
5055521,Holt County,county,4398678,Missouri,region
5258961,La Crosse County,county,5279468,Wisconsin,region
4074246,Macon County,county,4829764,Alabama,region
5860696,Dillingham Census Area,county,5879092,Alaska,region
4303455,Owsley County,county,6254925,Kentucky,region
5002394,Montmorency County,county,5001836,Michigan,region
4923741,Montgomery County,county,4921868,Indiana,region
4182126,Berrien County,county,4197000,Georgia,region
4853335,Dallas County,county,4862182,Iowa,region
5051601,Wabasha County,county,5037779,Minnesota,region
5062211,Traill County,county,5690763,North Dakota,region
4532136,Canadian County,county,4544379,Oklahoma,region
4862456,Jasper County,county,4862182,Iowa,region
4859441,Grundy County,county,4862182,Iowa,region
4111593,Franklin County,county,4099753,Arkansas,region
4071898,Lauderdale County,county,4829764,Alabama,region
5664295,Madison County,county,5667009,Montana,region
4501427,Cumberland County,county,5101760,New Jersey,region
5161272,Lorain County,county,5165418,Ohio,region
4415503,Wright County,county,4398678,Missouri,region
4543342,Muskogee County,county,4544379,Oklahoma,region
5372259,Merced County,county,5332921,California,region
4661017,Sumner County,county,4662168,Tennessee,region
4762187,Greene County,county,6254928,Virginia,region
5593925,Gem County,county,5596512,Idaho,region
4343122,Tangipahoa Parish,county,4331987,Louisiana,region
5156975,Harrison County,county,5165418,Ohio,region
4375904,Barton County,county,4398678,Missouri,region
5064837,Buffalo County,county,5073708,Nebraska,region
4373554,Wicomico County,county,4361885,Maryland,region
5445392,Finney County,county,4273857,Kansas,region
4656568,Sevier County,county,4662168,Tennessee,region
5568120,Modoc County,county,5332921,California,region
4974977,Penobscot County,county,4971068,Maine,region
4050633,Blount County,county,4829764,Alabama,region
4077029,Morgan County,county,4829764,Alabama,region
5017805,Beltrami County,county,5037779,Minnesota,region
5258396,Kenosha County,county,5279468,Wisconsin,region
4383515,DeKalb County,county,4398678,Missouri,region
4788448,Sussex County,county,6254928,Virginia,region
5769502,Sully County,county,5769223,South Dakota,region
4405143,Ray County,county,4398678,Missouri,region
4229163,Walker County,county,4197000,Georgia,region
4270394,Dickinson County,county,4273857,Kansas,region
4260977,Marion County,county,4921868,Indiana,region
4613912,Clay County,county,4662168,Tennessee,region
5062209,Towner County,county,5690763,North Dakota,region
4686231,Dimmit County,county,4736286,Texas,region
5015979,Aitkin County,county,5037779,Minnesota,region
4676547,Brooks County,county,4736286,Texas,region
4851303,Chickasaw County,county,4862182,Iowa,region
4394702,Lawrence County,county,4398678,Missouri,region
4529227,Alfalfa County,county,4544379,Oklahoma,region
5024432,Dodge County,county,5037779,Minnesota,region
5067019,Dixon County,county,5073708,Nebraska,region
4151140,Citrus County,county,4155751,Florida,region
5157783,Holmes County,county,5165418,Ohio,region
5301323,La Paz County,county,5551752,Arizona,region
4286500,Caldwell County,county,6254925,Kentucky,region
5389519,Sacramento County,county,5332921,California,region
4316112,Beauregard Parish,county,4331987,Louisiana,region
4436434,Montgomery County,county,4436296,Mississippi,region
4839373,New Haven County,county,4831725,Connecticut,region
5810982,Snohomish County,county,5815135,Washington,region
4191127,Decatur County,county,4197000,Georgia,region
4413797,Wayne County,county,4398678,Missouri,region
5607202,Shoshone County,county,5596512,Idaho,region
4050506,Campbell County,county,4662168,Tennessee,region
5233146,Addison County,county,5242283,Vermont,region
4998845,Lapeer County,county,5001836,Michigan,region
4494189,Swain County,county,4482348,North Carolina,region
5303754,Maricopa County,county,5551752,Arizona,region
4787248,Stafford County,county,6254928,Virginia,region
5420332,Eagle County,county,5417618,Colorado,region
4638991,Macon County,county,4662168,Tennessee,region
4106979,Craighead County,county,4099753,Arkansas,region
4672691,Baylor County,county,4736286,Texas,region
5128734,Niagara County,county,5128638,State of New York,region
5128594,New York County,county,5128638,State of New York,region
5048759,Stevens County,county,5037779,Minnesota,region
5227295,Deuel County,county,5769223,South Dakota,region
4627590,Hardeman County,county,4662168,Tennessee,region
4272434,Greenwood County,county,4273857,Kansas,region
5586641,Boundary County,county,5596512,Idaho,region
4548102,Pittsburg County,county,4544379,Oklahoma,region
4477724,Macon County,county,4482348,North Carolina,region
4772915,Middlesex County,county,6254928,Virginia,region
4521196,Pickaway County,county,5165418,Ohio,region
4751058,Carroll County,county,6254928,Virginia,region
4741751,Wichita County,county,4736286,Texas,region
5396987,Solano County,county,5332921,California,region
5227752,Faulk County,county,5769223,South Dakota,region
4469093,Greene County,county,4482348,North Carolina,region
4678113,Caldwell County,county,4736286,Texas,region
4186104,Candler County,county,4197000,Georgia,region
5004326,Ogemaw County,county,5001836,Michigan,region
5826220,Goshen County,county,5843591,Wyoming,region
5112977,Clinton County,county,5128638,State of New York,region
4618068,Dickson County,county,4662168,Tennessee,region
4217909,Randolph County,county,4197000,Georgia,region
4975418,Piscataquis County,county,4971068,Maine,region
5071072,Johnson County,county,5073708,Nebraska,region
5050331,Traverse County,county,5037779,Minnesota,region
4261526,Monroe County,county,4921868,Indiana,region
4771099,City of Lynchburg,county,6254928,Virginia,region
5599930,Madison County,county,5596512,Idaho,region
5374091,Mono County,county,5332921,California,region
4270053,Cowley County,county,4273857,Kansas,region
5462567,Colfax County,county,5481136,New Mexico,region
4299849,Marion County,county,6254925,Kentucky,region
4862800,Jones County,county,4862182,Iowa,region
5597922,Kootenai County,county,5596512,Idaho,region
5043007,Rice County,county,5037779,Minnesota,region
5186395,Dauphin County,county,6254927,Pennsylvania,region
4780374,Prince George County,county,6254928,Virginia,region
4780019,City of Portsmouth,county,6254928,Virginia,region
5261914,Marquette County,county,5279468,Wisconsin,region
4167060,Orange County,county,4155751,Florida,region
4870567,Page County,county,4862182,Iowa,region
4690287,Fayette County,county,4736286,Texas,region
5805553,Okanogan County,county,5815135,Washington,region
4623574,Franklin County,county,4662168,Tennessee,region
4434666,Madison County,county,4436296,Mississippi,region
4947607,Plymouth County,county,6254926,Massachusetts,region
5784339,Wasatch County,county,5549030,Utah,region
5681965,Teton County,county,5667009,Montana,region
5662129,Lewis and Clark County,county,5667009,Montana,region
4793872,City of Williamsburg,county,6254928,Virginia,region
4416669,Attala County,county,4436296,Mississippi,region
5524519,Kent County,county,4736286,Texas,region
5574999,Boulder County,county,5417618,Colorado,region
4190530,Dade County,county,4197000,Georgia,region
5177229,Wood County,county,5165418,Ohio,region
4514204,Highland County,county,5165418,Ohio,region
5643686,Carbon County,county,5667009,Montana,region
5161640,Mahoning County,county,5165418,Ohio,region
4508810,Clark County,county,5165418,Ohio,region
4403116,Phelps County,county,4398678,Missouri,region
4120525,Marion County,county,4099753,Arkansas,region
4217625,Putnam County,county,4197000,Georgia,region
5249701,Crawford County,county,5279468,Wisconsin,region
4705086,Lamar County,county,4736286,Texas,region
5077506,Saline County,county,5073708,Nebraska,region
4188547,Cobb County,county,4197000,Georgia,region
5558599,Wrangell-Petersburg Census Area,county,5879092,Alaska,region
5278089,Waupaca County,county,5279468,Wisconsin,region
4197240,Glascock County,county,4197000,Georgia,region
5235945,Essex County,county,5242283,Vermont,region
4984356,Arenac County,county,5001836,Michigan,region
5518353,Carson County,county,4736286,Texas,region
4252955,White County,county,4896861,Illinois,region
5269209,Rock County,county,5279468,Wisconsin,region
4257948,Gibson County,county,4921868,Indiana,region
4167510,Palm Beach,county,4155751,Florida,region
4497859,Wayne County,county,4482348,North Carolina,region
4422178,Coahoma County,county,4436296,Mississippi,region
5189414,Fayette County,county,6254927,Pennsylvania,region
4254165,Bartholomew County,county,4921868,Indiana,region
4350425,Caroline County,county,4361885,Maryland,region
4314344,Acadia Parish,county,4331987,Louisiana,region
4982040,Waldo County,county,4971068,Maine,region
4402012,Oregon County,county,4398678,Missouri,region
4516351,Lawrence County,county,5165418,Ohio,region
5225535,Washington County,county,5224323,Rhode Island,region
4770767,Louisa County,county,6254928,Virginia,region
4665975,Washington County,county,4662168,Tennessee,region
4266110,Union County,county,4921868,Indiana,region
4692377,Freestone County,county,4736286,Texas,region
5648270,Deer Lodge County,county,5667009,Montana,region
4985190,Bay County,county,5001836,Michigan,region
4925848,Saint Joseph County,county,4921868,Indiana,region
5490272,Santa Fe County,county,5481136,New Mexico,region
5719297,Clackamas County,county,5744337,Oregon,region
4582287,Horry County,county,4597040,South Carolina,region
4695143,Gregg County,county,4736286,Texas,region
4871919,Poweshiek County,county,4862182,Iowa,region
4586645,McCormick County,county,4597040,South Carolina,region
4773711,Montgomery County,county,6254928,Virginia,region
5370594,Mariposa County,county,5332921,California,region
5226588,Buffalo County,county,5769223,South Dakota,region
4519300,Muskingum County,county,5165418,Ohio,region
5322057,Yuma County,county,5551752,Arizona,region
5765341,Harding County,county,5769223,South Dakota,region
5226970,Codington County,county,5769223,South Dakota,region
4856473,Fayette County,county,4862182,Iowa,region
5524590,Kinney County,county,4736286,Texas,region
4165603,Nassau County,county,4155751,Florida,region
4161891,Levy County,county,4155751,Florida,region
4263298,Posey County,county,4921868,Indiana,region
4300401,McLean County,county,6254925,Kentucky,region
4291960,Floyd County,county,6254925,Kentucky,region
5069604,Hamilton County,county,5073708,Nebraska,region
4879999,Van Buren County,county,4862182,Iowa,region
4115463,Howard County,county,4099753,Arkansas,region
5405889,Ventura County,county,5332921,California,region
5278147,Waushara County,county,5279468,Wisconsin,region
5250710,Dodge County,county,5279468,Wisconsin,region
4237705,Edwards County,county,4896861,Illinois,region
4607097,Bledsoe County,county,4662168,Tennessee,region
5587757,Camas County,county,5596512,Idaho,region
5039323,Nobles County,county,5037779,Minnesota,region
5113792,Cortland County,county,5128638,State of New York,region
5009706,Shiawassee County,county,5001836,Michigan,region
4850583,Cass County,county,4862182,Iowa,region
4752025,Charlotte County,county,6254928,Virginia,region
4818649,Pleasants County,county,4826850,West Virginia,region
4290885,Edmonson County,county,6254925,Kentucky,region
4873016,Ringgold County,county,4862182,Iowa,region
4426954,Forrest County,county,4436296,Mississippi,region
4407074,Saint Louis County,county,4398678,Missouri,region
4487127,Randolph County,county,4482348,North Carolina,region
4466900,Forsyth County,county,4482348,North Carolina,region
4422907,Covington County,county,4436296,Mississippi,region
4336191,Orleans Parish,county,4331987,Louisiana,region
4849288,Bremer County,county,4862182,Iowa,region
5842707,Weston County,county,5843591,Wyoming,region
5114810,Delaware County,county,5128638,State of New York,region
4499127,Wilkes County,county,4482348,North Carolina,region
4388781,Greene County,county,4398678,Missouri,region
4225609,Talbot County,county,4197000,Georgia,region
5068841,Furnas County,county,5073708,Nebraska,region
4273514,Jackson County,county,4273857,Kansas,region
4639514,Marion County,county,4662168,Tennessee,region
4717644,Parker County,county,4736286,Texas,region
4370904,Talbot County,county,4361885,Maryland,region
5444907,Yuma County,county,5417618,Colorado,region
4240145,Hamilton County,county,4896861,Illinois,region
4297576,Lawrence County,county,6254925,Kentucky,region
4882396,Woodbury County,county,4862182,Iowa,region
4666233,Wayne County,county,4662168,Tennessee,region
5539525,Garfield County,county,5549030,Utah,region
4236738,Cumberland County,county,4896861,Illinois,region
5004294,Oceana County,county,5001836,Michigan,region
4997272,Isabella County,county,5001836,Michigan,region
4330078,La Salle Parish,county,4331987,Louisiana,region
5794294,Ferry County,county,5815135,Washington,region
5693299,Arthur County,county,5073708,Nebraska,region
4211716,Muscogee County,county,4197000,Georgia,region
5184630,Clinton County,county,6254927,Pennsylvania,region
4383368,Daviess County,county,4398678,Missouri,region
4219431,Rockdale County,county,4197000,Georgia,region
5643864,Carter County,county,5667009,Montana,region
5065828,Clay County,county,5073708,Nebraska,region
4621908,Fayette County,county,4662168,Tennessee,region
5129915,Orange County,county,5128638,State of New York,region
4806966,Gilmer County,county,4826850,West Virginia,region
4102799,Bradley County,county,4099753,Arkansas,region
5041121,Pennington County,county,5037779,Minnesota,region
4757688,City of Emporia,county,6254928,Virginia,region
5257533,Iron County,county,5279468,Wisconsin,region
4297704,Lee County,county,6254925,Kentucky,region
4734326,Stephens County,county,4736286,Texas,region
5420926,El Paso County,county,5417618,Colorado,region
4267492,Allen County,county,4273857,Kansas,region
5133668,Rensselaer County,county,5128638,State of New York,region
5040515,Otter Tail County,county,5037779,Minnesota,region
4533759,Coal County,county,4544379,Oklahoma,region
4470576,Henderson County,county,4482348,North Carolina,region
5002231,Missaukee County,county,5001836,Michigan,region
4375954,Bates County,county,4398678,Missouri,region
4279904,Stafford County,county,4273857,Kansas,region
4871736,Pocahontas County,county,4862182,Iowa,region
4274916,Lyon County,county,4273857,Kansas,region
4744616,Appomattox County,county,6254928,Virginia,region
4230595,White County,county,4197000,Georgia,region
5697710,Morrill County,county,5073708,Nebraska,region
4252607,Wayne County,county,4896861,Illinois,region
4639045,Madison County,county,4662168,Tennessee,region
5184546,Clearfield County,county,6254927,Pennsylvania,region
4294084,Harlan County,county,6254925,Kentucky,region
4269424,Chase County,county,4273857,Kansas,region
5077695,Sarpy County,county,5073708,Nebraska,region
4272662,Harper County,county,4273857,Kansas,region
5422751,Garfield,county,5417618,Colorado,region
4260213,Lawrence County,county,4921868,Indiana,region
4309179,Spencer County,county,6254925,Kentucky,region
5879166,Aleutians East Borough,county,5879092,Alaska,region
4459575,Catawba County,county,4482348,North Carolina,region
4921670,Howard County,county,4921868,Indiana,region
5496319,Valencia County,county,5481136,New Mexico,region
4717377,Palo Pinto County,county,4736286,Texas,region
5671269,Phillips County,county,5667009,Montana,region
4740157,Washington County,county,4736286,Texas,region
4174301,Sumter County,county,4155751,Florida,region
4997791,Kalamazoo County,county,5001836,Michigan,region
5661385,Lake County,county,5667009,Montana,region
4156210,Franklin County,county,4155751,Florida,region
5672344,Powell County,county,5667009,Montana,region
