cancelled,category,country,deleted_reason,description,duplicate_of_id,duration,end,first_seen,id,labels,location,place_hierarchies,postponed,relevance,scope,start,state,timezone,title,updated,aviation_rank,brand_safe,entities,local_rank,phq_attendance,predicted_end,private,rank,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
,academic,US,,,,7257599,2020-08-12 06:59:59+00:00,2020-08-27 23:09:52+00:00,oaAbXFKsbJbQbmbgVK,"['academic', 'academic-session']","[-118.285117, 34.022352]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",,1.0,locality,2020-05-20 07:00:00+00:00,active,America/Los_Angeles,Summer Session,2020-09-03 22:20:59+00:00,,,"[{'entity_id': 'LD5w4M9KxZgSmmhvgbYdYz', 'name': 'University of Southern California', 'type': 'venue', 'formatted_address': 'Los Angeles, CA 90007\nUnited States of America'}]",,6150.0,,False,66,University of Southern California,-118.285117,34.022352,academic-session,in-person,not_estimated,True
,academic,US,,,,7084799,2020-08-08 06:59:59+00:00,2020-08-27 22:39:33+00:00,e6jo5LuYxgiTq6s48U,"['academic', 'academic-session']","[-118.416611, 33.970163]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5323452'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-05-18 07:00:00+00:00,active,America/Los_Angeles,Summer Session,2020-09-03 22:26:54+00:00,,,"[{'entity_id': 'w5KkFLAQnvrWF8nDe4PKWQ', 'name': 'Loyola Marymount University', 'type': 'venue', 'formatted_address': '1 Loyola Marymount University Drive\nLos Angeles, CA 90045\nUnited States of America'}]",,1999.0,,False,56,Loyola Marymount University,-118.416611,33.970163,academic-session,in-person,not_estimated,True
,academic,US,,,,8207999,2020-08-17 06:59:59+00:00,2020-08-27 23:09:53+00:00,6uhFwB2pBXf9WZjcAc,"['academic', 'holiday']","[-118.285117, 34.022352]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",,1.0,locality,2020-05-14 07:00:00+00:00,active,America/Los_Angeles,Summer Break,2020-09-03 22:21:07+00:00,,,"[{'entity_id': 'LD5w4M9KxZgSmmhvgbYdYz', 'name': 'University of Southern California', 'type': 'venue', 'formatted_address': 'Los Angeles, CA 90007\nUnited States of America'}]",,20499.0,,False,76,University of Southern California,-118.285117,34.022352,holiday,in-person,not_estimated,False
,academic,US,,,,9849599,2020-08-31 06:59:59+00:00,2020-08-27 22:39:34+00:00,TQbXVEVfiDcnXAdnM3,"['academic', 'holiday']","[-118.416611, 33.970163]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5323452'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-05-09 07:00:00+00:00,active,America/Los_Angeles,Summer Break,2020-09-03 22:21:43+00:00,,,"[{'entity_id': 'w5KkFLAQnvrWF8nDe4PKWQ', 'name': 'Loyola Marymount University', 'type': 'venue', 'formatted_address': '1 Loyola Marymount University Drive\nLos Angeles, CA 90045\nUnited States of America'}]",,6665.0,,False,66,Loyola Marymount University,-118.416611,33.970163,holiday,in-person,not_estimated,False
,academic,US,,,,691199,2020-05-14 06:59:59+00:00,2020-08-27 23:09:50+00:00,QTHFq3ajw9Je35m5pB,"['academic', 'exam']","[-118.285117, 34.022352]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",,1.0,locality,2020-05-06 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2020-09-03 22:21:07+00:00,,,"[{'entity_id': 'LD5w4M9KxZgSmmhvgbYdYz', 'name': 'University of Southern California', 'type': 'venue', 'formatted_address': 'Los Angeles, CA 90007\nUnited States of America'}]",,20499.0,,False,76,University of Southern California,-118.285117,34.022352,exam,in-person,not_estimated,True
,academic,US,,,,431999,2020-05-09 06:59:59+00:00,2020-08-27 22:39:31+00:00,9RwMztxuFrUQ8Dwj5Z,"['academic', 'exam']","[-118.416611, 33.970163]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5323452'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-05-04 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2020-09-03 22:26:35+00:00,,,"[{'entity_id': 'w5KkFLAQnvrWF8nDe4PKWQ', 'name': 'Loyola Marymount University', 'type': 'venue', 'formatted_address': '1 Loyola Marymount University Drive\nLos Angeles, CA 90045\nUnited States of America'}]",,6665.0,,False,66,Loyola Marymount University,-118.416611,33.970163,exam,in-person,not_estimated,True
,academic,US,,,,777599,2020-04-20 06:59:59+00:00,2020-08-27 22:30:24+00:00,BjnHFyP4ZkhgP4GviC,"['academic', 'holiday']","[-118.227919, 34.16658]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5344624'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-04-11 07:00:00+00:00,active,America/Los_Angeles,Spring Break,2020-09-03 22:14:00+00:00,,,"[{'entity_id': '37Kjv45jpCD2iLBByC83iUW', 'name': 'Glendale Community College', 'type': 'venue', 'formatted_address': '1500 North Verdugo Road\nGlendale, CA 91208\nUnited States of America'}]",,14781.0,,False,73,Glendale Community College,-118.227919,34.16658,holiday,in-person,not_estimated,False
,academic,US,,,,777599,2020-04-20 06:59:59+00:00,2020-08-27 22:59:32+00:00,xVdeg25U4ZGX9NyXrb,"['academic', 'holiday']","[-118.470395, 34.016557]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5393701'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-04-11 07:00:00+00:00,active,America/Los_Angeles,Spring Break,2020-09-03 22:22:56+00:00,,,"[{'entity_id': 'PzFqeGx7V5zPwb2zemvXTB', 'name': 'Santa Monica College', 'type': 'venue', 'formatted_address': '1900 Pico Boulevard\nSanta Monica, CA 90405\nUnited States of America'}]",,24153.0,,False,78,Santa Monica College,-118.470395,34.016557,holiday,in-person,not_estimated,False
,academic,US,,,,777599,2020-04-13 06:59:59+00:00,2020-08-27 22:35:25+00:00,9VHq8iDXFdDhjNTtzh,"['academic', 'holiday']","[-118.292473, 34.087269]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '8062691']]",,1.0,locality,2020-04-04 07:00:00+00:00,active,America/Los_Angeles,Spring Break,2020-09-03 22:28:19+00:00,,,"[{'entity_id': 'htkLSUCJvJffjDUhU7cfeC', 'name': 'Los Angeles City College', 'type': 'venue', 'formatted_address': '855 North Vermont Avenue\nLos Angeles, CA 90029\nUnited States of America'}]",,10646.0,,False,71,Los Angeles City College,-118.292473,34.087269,holiday,in-person,not_estimated,False
,academic,US,,,,863999,2020-04-14 06:59:59+00:00,2020-08-27 22:38:02+00:00,sAFvTFvBLpDjPFXqqv,"['academic', 'holiday']","[-118.269695, 34.032848]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",,1.0,locality,2020-04-04 07:00:00+00:00,active,America/Los_Angeles,Spring Break,2020-09-03 22:20:02+00:00,,,"[{'entity_id': '36Ni6bFidX2bME3rKyW8m8R', 'name': 'Los Angeles Trade Technical College', 'type': 'venue', 'formatted_address': '400 West Washington Boulevard\nLos Angeles, CA 90015\nUnited States of America'}]",,10263.0,,False,70,Los Angeles Trade Technical College,-118.269695,34.032848,holiday,in-person,not_estimated,False
