id,title,description,start,end,timezone,duration,category,labels,country,rank,local_rank,aviation_rank,phq_attendance,entities,location,place_hierarchies,scope,relevance,state,first_seen,updated,deleted_reason,duplicate_of_id,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
K4ahvcxQRiHMZnUcVi,Fall Session,,2019-08-28 05:00:00+00:00,2019-12-10 05:59:59+00:00,America/Chicago,8989199,academic,"['academic', 'academic-session']",US,84,,,51831.0,"[{'entity_id': 'VG9bPvYp7gnnWkYtmnRdCb', 'name': 'The University of Texas at Austin', 'type': 'venue', 'formatted_address': 'Austin, TX 78712\nUnited States of America'}]","[-97.734057, 30.284918]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 22:01:26+00:00,2020-11-10 01:48:45+00:00,,,The University of Texas at Austin,-97.734057,30.284918,academic-session,in-person,not_estimated,True
UQeNS8e3t5orKxrysp,Fall Session,,2019-08-26 05:00:00+00:00,2019-12-13 05:59:59+00:00,America/Chicago,9421199,academic,"['academic', 'academic-session']",US,58,,,2419.0,"[{'entity_id': '7pWU6Pnc6keuabbSNYFqNu', 'name': 'Austin Community College - Highland Campus', 'type': 'venue', 'formatted_address': '6101 Highland Campus Drive\nAustin, TX 78752\nUnited States of America'}]","[-97.713765, 30.326983]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4669623'], ['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 21:57:58+00:00,2020-10-19 03:57:33+00:00,,,Austin Community College - Highland Campus,-97.713765,30.326983,academic-session,in-person,not_estimated,True
y6EUoVr33opQ5ruaYE,Summer Session,,2019-06-06 05:00:00+00:00,2019-08-20 04:59:59+00:00,America/Chicago,6479999,academic,"['academic', 'academic-session']",US,74,,,15549.0,"[{'entity_id': 'VG9bPvYp7gnnWkYtmnRdCb', 'name': 'The University of Texas at Austin', 'type': 'venue', 'formatted_address': 'Austin, TX 78712\nUnited States of America'}]","[-97.734057, 30.284918]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 22:01:25+00:00,2020-11-10 01:48:28+00:00,,,The University of Texas at Austin,-97.734057,30.284918,academic-session,in-person,not_estimated,True
rxTZY7TuyHGKkQ984n,Summer Session,,2019-05-28 05:00:00+00:00,2019-08-13 04:59:59+00:00,America/Chicago,6652799,academic,"['academic', 'academic-session']",US,47,,,726.0,"[{'entity_id': '7pWU6Pnc6keuabbSNYFqNu', 'name': 'Austin Community College - Highland Campus', 'type': 'venue', 'formatted_address': '6101 Highland Campus Drive\nAustin, TX 78752\nUnited States of America'}]","[-97.713765, 30.326983]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4669623'], ['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2020-10-18 22:47:06+00:00,2020-10-18 22:47:53+00:00,,,Austin Community College - Highland Campus,-97.713765,30.326983,academic-session,in-person,not_estimated,True
ZdUocKpyrJxrK77ZRp,The University of Texas at Austin - Spring Graduation,,2019-05-24 05:00:00+00:00,2019-05-26 04:59:59+00:00,America/Chicago,172799,academic,"['academic', 'graduation']",US,78,,,24500.0,"[{'entity_id': 'zwgVtu3XAsAvEH6fcvLCcc', 'name': 'University of Texas - Gregory Gym', 'type': 'venue', 'formatted_address': '2101 Speedway\nAustin, TX 78712\nUnited States of America'}]","[-97.736914, 30.283953]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 22:01:24+00:00,2020-09-03 22:09:17+00:00,,,University of Texas - Gregory Gym,-97.736914,30.283953,graduation,in-person,not_estimated,True
zdnESrJTKbZ4ek3sDv,Summer Break,,2019-05-22 05:00:00+00:00,2019-08-29 04:59:59+00:00,America/Chicago,8553599,academic,"['academic', 'holiday']",US,84,,,51831.0,"[{'entity_id': 'VG9bPvYp7gnnWkYtmnRdCb', 'name': 'The University of Texas at Austin', 'type': 'venue', 'formatted_address': 'Austin, TX 78712\nUnited States of America'}]","[-97.734057, 30.284918]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 22:01:25+00:00,2020-11-10 01:48:27+00:00,,,The University of Texas at Austin,-97.734057,30.284918,holiday,in-person,not_estimated,False
mc6n5ge2QRFtMLujzJ,Austin Community College District - Spring Graduation,,2019-05-17 23:00:00+00:00,2019-05-17 23:00:00+00:00,America/Chicago,0,academic,"['academic', 'graduation']",US,72,,,12600.0,"[{'entity_id': '39ENkzQLMam2qDNVYHwDTX7', 'name': 'Frank C. Erwin, Jr., Special Events Center', 'type': 'venue', 'formatted_address': '1701 Red River Street\nAustin, TX 78701\nUnited States of America'}]","[-97.732169, 30.276954]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 21:57:57+00:00,2021-03-19 14:00:17+00:00,,,"Frank C. Erwin, Jr., Special Events Center",-97.732169,30.276954,graduation,in-person,not_estimated,True
K3hdVxwZqFbwCb5TqC,Summer Break,,2019-05-17 05:00:00+00:00,2019-08-26 04:59:59+00:00,America/Chicago,8726399,academic,"['academic', 'holiday']",US,58,,,2419.0,"[{'entity_id': '7pWU6Pnc6keuabbSNYFqNu', 'name': 'Austin Community College - Highland Campus', 'type': 'venue', 'formatted_address': '6101 Highland Campus Drive\nAustin, TX 78752\nUnited States of America'}]","[-97.713765, 30.326983]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4669623'], ['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2020-10-18 22:47:05+00:00,2020-10-18 22:48:05+00:00,,,Austin Community College - Highland Campus,-97.713765,30.326983,holiday,in-person,not_estimated,False
L4MVqdRfT6d6btnPGM,Spring Exams,,2019-05-15 05:00:00+00:00,2019-05-22 04:59:59+00:00,America/Chicago,604799,academic,"['academic', 'exam']",US,84,,,51831.0,"[{'entity_id': 'VG9bPvYp7gnnWkYtmnRdCb', 'name': 'The University of Texas at Austin', 'type': 'venue', 'formatted_address': 'Austin, TX 78712\nUnited States of America'}]","[-97.734057, 30.284918]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 22:01:24+00:00,2020-11-10 01:48:28+00:00,,,The University of Texas at Austin,-97.734057,30.284918,exam,in-person,not_estimated,True
3V7n5VdBVxx2yL4tML,Spring Break,,2019-03-16 05:00:00+00:00,2019-03-25 04:59:59+00:00,America/Chicago,777599,academic,"['academic', 'holiday']",US,84,,,51831.0,"[{'entity_id': 'VG9bPvYp7gnnWkYtmnRdCb', 'name': 'The University of Texas at Austin', 'type': 'venue', 'formatted_address': 'Austin, TX 78712\nUnited States of America'}]","[-97.734057, 30.284918]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 22:01:23+00:00,2020-11-10 01:48:28+00:00,,,The University of Texas at Austin,-97.734057,30.284918,holiday,in-person,not_estimated,False
zwo3TdnKxuhS8jJSPE,Spring Break,,2019-03-16 05:00:00+00:00,2019-03-25 04:59:59+00:00,America/Chicago,777599,academic,"['academic', 'holiday']",US,58,,,2419.0,"[{'entity_id': '7pWU6Pnc6keuabbSNYFqNu', 'name': 'Austin Community College - Highland Campus', 'type': 'venue', 'formatted_address': '6101 Highland Campus Drive\nAustin, TX 78752\nUnited States of America'}]","[-97.713765, 30.326983]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4669623'], ['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2020-10-18 22:47:04+00:00,2020-10-18 22:47:40+00:00,,,Austin Community College - Highland Campus,-97.713765,30.326983,holiday,in-person,not_estimated,False
Hf7bFqAB9hUnc9atgh,Spring Session,,2019-01-22 06:00:00+00:00,2019-05-17 04:59:59+00:00,America/Chicago,9932399,academic,"['academic', 'academic-session']",US,58,,,2419.0,"[{'entity_id': '7pWU6Pnc6keuabbSNYFqNu', 'name': 'Austin Community College - Highland Campus', 'type': 'venue', 'formatted_address': '6101 Highland Campus Drive\nAustin, TX 78752\nUnited States of America'}]","[-97.713765, 30.326983]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4669623'], ['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2020-10-18 22:47:03+00:00,2020-10-18 22:48:17+00:00,,,Austin Community College - Highland Campus,-97.713765,30.326983,academic-session,in-person,not_estimated,True
cS5xpZNdzGSd2MM5M2,Spring Session,,2019-01-22 06:00:00+00:00,2019-05-11 04:59:59+00:00,America/Chicago,9413999,academic,"['academic', 'academic-session']",US,84,,,51831.0,"[{'entity_id': 'VG9bPvYp7gnnWkYtmnRdCb', 'name': 'The University of Texas at Austin', 'type': 'venue', 'formatted_address': 'Austin, TX 78712\nUnited States of America'}]","[-97.734057, 30.284918]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 22:01:23+00:00,2020-11-10 01:48:54+00:00,,,The University of Texas at Austin,-97.734057,30.284918,academic-session,in-person,not_estimated,True
DDq5EebcyvWXUkac9x,Winter Break,,2018-12-20 06:00:00+00:00,2019-01-22 05:59:59+00:00,America/Chicago,2851199,academic,"['academic', 'holiday']",US,84,,,51831.0,"[{'entity_id': 'VG9bPvYp7gnnWkYtmnRdCb', 'name': 'The University of Texas at Austin', 'type': 'venue', 'formatted_address': 'Austin, TX 78712\nUnited States of America'}]","[-97.734057, 30.284918]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2019-10-31 22:01:22+00:00,2020-11-10 01:48:28+00:00,,,The University of Texas at Austin,-97.734057,30.284918,holiday,in-person,not_estimated,False
TQtBfms4iKTmN648dF,Winter Break,,2018-12-14 06:00:00+00:00,2019-01-22 05:59:59+00:00,America/Chicago,3369599,academic,"['academic', 'holiday']",US,58,,,2391.0,"[{'entity_id': '7pWU6Pnc6keuabbSNYFqNu', 'name': 'Austin Community College - Highland Campus', 'type': 'venue', 'formatted_address': '6101 Highland Campus Drive\nAustin, TX 78752\nUnited States of America'}]","[-97.713765, 30.326983]","[['6295630', '6255149', '6252001', '4736286', '4737316', '4669623'], ['6295630', '6255149', '6252001', '4736286', '4737316', '4671654']]",locality,1.0,active,2020-10-18 22:47:02+00:00,2020-10-18 22:48:21+00:00,,,Austin Community College - Highland Campus,-97.713765,30.326983,holiday,in-person,not_estimated,False
